#lambda    flux1    flux2    flux3    flux4
4401.36   0.0186  -0.0223   0.0076   0.0104
4402.38   0.0188  -0.0229   0.0071   0.0133
4403.41   0.0194  -0.0228  -0.0003   0.0021
4404.44   0.0189  -0.0239   0.0022   0.0051
4405.47   0.0177  -0.0261   0.0130   0.0261
4406.50   0.0178  -0.0271   0.0126   0.0292
4407.53   0.0188  -0.0255   0.0036   0.0140
4408.56   0.0191  -0.0237   0.0028   0.0110
4409.58   0.0190  -0.0235   0.0039   0.0131
4410.61   0.0195  -0.0222  -0.0020   0.0029
4411.64   0.0201  -0.0198  -0.0102  -0.0106
4412.67   0.0206  -0.0186  -0.0180  -0.0176
4413.70   0.0207  -0.0185  -0.0211  -0.0216
4414.74   0.0200  -0.0198  -0.0143  -0.0152
4415.77   0.0188  -0.0214  -0.0010   0.0040
4416.80   0.0184  -0.0228   0.0054   0.0141
4417.83   0.0188  -0.0214  -0.0007   0.0039
4418.86   0.0195  -0.0195  -0.0090  -0.0063
4419.89   0.0202  -0.0182  -0.0160  -0.0142
4420.92   0.0208  -0.0178  -0.0223  -0.0264
4421.96   0.0206  -0.0186  -0.0202  -0.0232
4422.99   0.0200  -0.0202  -0.0100  -0.0078
4424.02   0.0198  -0.0207  -0.0061  -0.0037
4425.05   0.0200  -0.0200  -0.0116  -0.0062
4426.09   0.0199  -0.0195  -0.0128  -0.0080
4427.12   0.0196  -0.0195  -0.0118  -0.0057
4428.15   0.0196  -0.0191  -0.0150  -0.0086
4429.19   0.0200  -0.0187  -0.0188  -0.0171
4430.22   0.0202  -0.0188  -0.0165  -0.0173
4431.26   0.0199  -0.0198  -0.0110  -0.0103
4432.29   0.0199  -0.0202  -0.0090  -0.0057
4433.33   0.0200  -0.0191  -0.0115  -0.0088
4434.36   0.0197  -0.0194  -0.0075  -0.0044
4435.40   0.0188  -0.0209   0.0010   0.0073
4436.43   0.0185  -0.0215   0.0032   0.0147
4437.47   0.0192  -0.0210  -0.0045   0.0070
4438.50   0.0203  -0.0193  -0.0154  -0.0103
4439.54   0.0208  -0.0177  -0.0226  -0.0210
4440.58   0.0208  -0.0171  -0.0221  -0.0245
4441.61   0.0203  -0.0180  -0.0155  -0.0144
4442.65   0.0195  -0.0195  -0.0084  -0.0020
4443.69   0.0188  -0.0194  -0.0022   0.0049
4444.73   0.0188  -0.0181  -0.0045   0.0019
4445.76   0.0197  -0.0176  -0.0146  -0.0114
4446.80   0.0204  -0.0166  -0.0200  -0.0194
4447.84   0.0202  -0.0162  -0.0177  -0.0169
4448.88   0.0200  -0.0172  -0.0149  -0.0120
4449.92   0.0201  -0.0165  -0.0164  -0.0140
4450.96   0.0201  -0.0162  -0.0156  -0.0135
4452.00   0.0200  -0.0166  -0.0137  -0.0086
4453.04   0.0202  -0.0171  -0.0150  -0.0113
4454.08   0.0199  -0.0180  -0.0128  -0.0081
4455.12   0.0189  -0.0200  -0.0020   0.0079
4456.16   0.0181  -0.0213   0.0075   0.0232
4457.20   0.0184  -0.0218   0.0082   0.0226
4458.24   0.0190  -0.0213   0.0033   0.0138
4459.28   0.0191  -0.0209   0.0006   0.0134
4460.32   0.0191  -0.0207  -0.0002   0.0111
4461.36   0.0192  -0.0207  -0.0015   0.0090
4462.40   0.0191  -0.0204  -0.0002   0.0105
4463.44   0.0192  -0.0195  -0.0014   0.0080
4464.49   0.0197  -0.0181  -0.0084   0.0002
4465.53   0.0200  -0.0177  -0.0113  -0.0058
4466.57   0.0199  -0.0175  -0.0125  -0.0061
4467.61   0.0198  -0.0170  -0.0146  -0.0092
4468.66   0.0196  -0.0164  -0.0153  -0.0117
4469.70   0.0193  -0.0161  -0.0103  -0.0041
4470.75   0.0192  -0.0174  -0.0049   0.0013
4471.79   0.0196  -0.0186  -0.0081  -0.0018
4472.83   0.0202  -0.0169  -0.0150  -0.0093
4473.88   0.0206  -0.0156  -0.0211  -0.0170
4474.92   0.0208  -0.0147  -0.0254  -0.0227
4475.97   0.0206  -0.0148  -0.0250  -0.0223
4477.01   0.0203  -0.0150  -0.0241  -0.0204
4478.06   0.0205  -0.0143  -0.0268  -0.0246
4479.10   0.0208  -0.0145  -0.0283  -0.0264
4480.15   0.0206  -0.0153  -0.0210  -0.0170
4481.19   0.0197  -0.0168  -0.0075  -0.0005
4482.24   0.0189  -0.0181   0.0006   0.0105
4483.29   0.0188  -0.0177  -0.0027   0.0092
4484.33   0.0195  -0.0167  -0.0123  -0.0012
4485.38   0.0203  -0.0157  -0.0213  -0.0141
4486.43   0.0206  -0.0142  -0.0253  -0.0220
4487.48   0.0207  -0.0138  -0.0265  -0.0245
4488.52   0.0206  -0.0148  -0.0222  -0.0187
4489.57   0.0200  -0.0159  -0.0126  -0.0050
4490.62   0.0195  -0.0167  -0.0065   0.0039
4491.67   0.0197  -0.0163  -0.0097  -0.0009
4492.72   0.0202  -0.0158  -0.0176  -0.0090
4493.77   0.0205  -0.0150  -0.0219  -0.0164
4494.82   0.0201  -0.0156  -0.0189  -0.0148
4495.87   0.0198  -0.0171  -0.0136  -0.0065
4496.92   0.0199  -0.0166  -0.0127  -0.0040
4497.97   0.0202  -0.0157  -0.0160  -0.0094
4499.02   0.0205  -0.0152  -0.0222  -0.0142
4500.07   0.0207  -0.0143  -0.0256  -0.0187
4501.12   0.0204  -0.0138  -0.0248  -0.0197
4502.17   0.0201  -0.0141  -0.0204  -0.0163
4503.22   0.0202  -0.0143  -0.0211  -0.0182
4504.27   0.0208  -0.0135  -0.0286  -0.0258
4505.32   0.0211  -0.0129  -0.0321  -0.0291
4506.37   0.0211  -0.0126  -0.0318  -0.0310
4507.43   0.0211  -0.0125  -0.0317  -0.0311
4508.48   0.0209  -0.0121  -0.0296  -0.0265
4509.53   0.0207  -0.0125  -0.0285  -0.0213
4510.58   0.0209  -0.0130  -0.0293  -0.0232
4511.64   0.0211  -0.0125  -0.0300  -0.0252
4512.69   0.0209  -0.0127  -0.0280  -0.0228
4513.75   0.0207  -0.0140  -0.0242  -0.0167
4514.80   0.0205  -0.0147  -0.0208  -0.0115
4515.85   0.0204  -0.0147  -0.0200  -0.0134
4516.91   0.0205  -0.0141  -0.0212  -0.0169
4517.96   0.0204  -0.0141  -0.0203  -0.0142
4519.02   0.0203  -0.0149  -0.0180  -0.0087
4520.07   0.0204  -0.0139  -0.0209  -0.0094
4521.13   0.0206  -0.0123  -0.0259  -0.0186
4522.18   0.0206  -0.0121  -0.0265  -0.0217
4523.24   0.0203  -0.0134  -0.0217  -0.0175
4524.30   0.0201  -0.0140  -0.0189  -0.0108
4525.35   0.0201  -0.0136  -0.0170  -0.0101
4526.41   0.0199  -0.0152  -0.0136  -0.0046
4527.47   0.0195  -0.0170  -0.0066   0.0059
4528.52   0.0191  -0.0179  -0.0015   0.0121
4529.58   0.0189  -0.0181  -0.0011   0.0173
4530.64   0.0190  -0.0179  -0.0010   0.0155
4531.70   0.0193  -0.0171  -0.0056   0.0077
4532.75   0.0196  -0.0162  -0.0121   0.0006
4533.81   0.0194  -0.0153  -0.0124  -0.0006
4534.87   0.0189  -0.0155  -0.0080   0.0091
4535.93   0.0186  -0.0169  -0.0009   0.0198
4536.99   0.0191  -0.0171  -0.0036   0.0121
4538.05   0.0201  -0.0146  -0.0164  -0.0067
4539.11   0.0209  -0.0126  -0.0274  -0.0209
4540.17   0.0210  -0.0124  -0.0274  -0.0199
4541.23   0.0207  -0.0133  -0.0211  -0.0105
4542.29   0.0205  -0.0139  -0.0185  -0.0080
4543.35   0.0206  -0.0133  -0.0213  -0.0116
4544.41   0.0207  -0.0131  -0.0238  -0.0141
4545.47   0.0204  -0.0133  -0.0189  -0.0061
4546.53   0.0201  -0.0143  -0.0144  -0.0001
4547.59   0.0202  -0.0147  -0.0154  -0.0022
4548.66   0.0200  -0.0141  -0.0152  -0.0038
4549.72   0.0193  -0.0139  -0.0099   0.0025
4550.78   0.0190  -0.0146  -0.0078   0.0065
4551.84   0.0195  -0.0141  -0.0108   0.0017
4552.91   0.0201  -0.0139  -0.0144  -0.0040
4553.97   0.0199  -0.0136  -0.0164  -0.0050
4555.03   0.0196  -0.0132  -0.0140  -0.0052
4556.10   0.0195  -0.0134  -0.0109   0.0004
4557.16   0.0197  -0.0136  -0.0122   0.0031
4558.22   0.0203  -0.0132  -0.0192  -0.0089
4559.29   0.0207  -0.0117  -0.0251  -0.0178
4560.35   0.0208  -0.0115  -0.0259  -0.0176
4561.42   0.0209  -0.0119  -0.0271  -0.0193
4562.48   0.0210  -0.0111  -0.0293  -0.0226
4563.55   0.0208  -0.0110  -0.0287  -0.0209
4564.61   0.0203  -0.0118  -0.0229  -0.0133
4565.68   0.0201  -0.0135  -0.0166  -0.0034
4566.74   0.0203  -0.0142  -0.0147   0.0006
4567.81   0.0206  -0.0128  -0.0208  -0.0070
4568.88   0.0209  -0.0119  -0.0266  -0.0159
4569.94   0.0210  -0.0112  -0.0279  -0.0200
4571.01   0.0207  -0.0114  -0.0267  -0.0176
4572.08   0.0200  -0.0123  -0.0214  -0.0075
4573.15   0.0198  -0.0123  -0.0187  -0.0041
4574.21   0.0204  -0.0115  -0.0241  -0.0131
4575.28   0.0209  -0.0108  -0.0275  -0.0191
4576.35   0.0209  -0.0113  -0.0276  -0.0183
4577.42   0.0208  -0.0111  -0.0276  -0.0177
4578.49   0.0208  -0.0112  -0.0272  -0.0177
4579.56   0.0206  -0.0122  -0.0244  -0.0147
4580.63   0.0203  -0.0134  -0.0170  -0.0055
4581.70   0.0199  -0.0145  -0.0096   0.0057
4582.77   0.0198  -0.0146  -0.0096   0.0060
4583.84   0.0199  -0.0130  -0.0141  -0.0010
4584.91   0.0199  -0.0124  -0.0147  -0.0027
4585.98   0.0199  -0.0134  -0.0130  -0.0008
4587.05   0.0200  -0.0144  -0.0129   0.0002
4588.12   0.0203  -0.0135  -0.0162  -0.0038
4589.19   0.0206  -0.0114  -0.0221  -0.0127
4590.26   0.0206  -0.0101  -0.0257  -0.0140
4591.33   0.0205  -0.0106  -0.0241  -0.0138
4592.40   0.0202  -0.0120  -0.0183  -0.0055
4593.48   0.0200  -0.0130  -0.0137   0.0023
4594.55   0.0202  -0.0126  -0.0161  -0.0025
4595.62   0.0205  -0.0129  -0.0189  -0.0060
4596.70   0.0205  -0.0132  -0.0174  -0.0038
4597.77   0.0204  -0.0129  -0.0168  -0.0009
4598.84   0.0205  -0.0130  -0.0189  -0.0041
4599.92   0.0205  -0.0124  -0.0187  -0.0066
4600.99   0.0203  -0.0126  -0.0158  -0.0020
4602.06   0.0201  -0.0130  -0.0151   0.0010
4603.14   0.0201  -0.0125  -0.0180  -0.0032
4604.21   0.0202  -0.0115  -0.0222  -0.0074
4605.29   0.0204  -0.0115  -0.0203  -0.0076
4606.36   0.0205  -0.0118  -0.0180  -0.0086
4607.44   0.0205  -0.0121  -0.0204  -0.0090
4608.52   0.0207  -0.0112  -0.0227  -0.0122
4609.59   0.0209  -0.0100  -0.0272  -0.0171
4610.67   0.0210  -0.0095  -0.0301  -0.0156
4611.74   0.0208  -0.0101  -0.0262  -0.0138
4612.82   0.0205  -0.0112  -0.0227  -0.0083
4613.90   0.0205  -0.0116  -0.0201  -0.0061
4614.98   0.0206  -0.0112  -0.0200  -0.0086
4616.05   0.0207  -0.0108  -0.0235  -0.0102
4617.13   0.0206  -0.0103  -0.0233  -0.0091
4618.21   0.0205  -0.0105  -0.0206  -0.0078
4619.29   0.0204  -0.0109  -0.0195  -0.0064
4620.37   0.0204  -0.0110  -0.0195  -0.0049
4621.45   0.0206  -0.0106  -0.0224  -0.0074
4622.52   0.0208  -0.0097  -0.0262  -0.0136
4623.60   0.0209  -0.0106  -0.0273  -0.0132
4624.68   0.0208  -0.0106  -0.0258  -0.0124
4625.76   0.0207  -0.0102  -0.0245  -0.0114
4626.84   0.0206  -0.0106  -0.0226  -0.0092
4627.92   0.0207  -0.0102  -0.0249  -0.0111
4629.00   0.0208  -0.0094  -0.0273  -0.0152
4630.08   0.0206  -0.0096  -0.0251  -0.0137
4631.17   0.0205  -0.0101  -0.0244  -0.0103
4632.25   0.0207  -0.0102  -0.0265  -0.0127
4633.33   0.0208  -0.0099  -0.0262  -0.0127
4634.41   0.0206  -0.0100  -0.0224  -0.0086
4635.49   0.0206  -0.0107  -0.0217  -0.0087
4636.58   0.0207  -0.0110  -0.0244  -0.0100
4637.66   0.0205  -0.0109  -0.0220  -0.0055
4638.74   0.0203  -0.0112  -0.0162  -0.0006
4639.82   0.0202  -0.0124  -0.0158   0.0006
4640.91   0.0204  -0.0122  -0.0189  -0.0012
4641.99   0.0207  -0.0109  -0.0225  -0.0075
4643.07   0.0209  -0.0097  -0.0254  -0.0126
4644.16   0.0208  -0.0094  -0.0247  -0.0106
4645.24   0.0207  -0.0099  -0.0231  -0.0097
4646.33   0.0204  -0.0106  -0.0193  -0.0063
4647.41   0.0200  -0.0119  -0.0131   0.0017
4648.50   0.0198  -0.0132  -0.0102   0.0068
4649.58   0.0200  -0.0125  -0.0125   0.0060
4650.67   0.0204  -0.0113  -0.0174   0.0005
4651.75   0.0205  -0.0111  -0.0211  -0.0056
4652.84   0.0205  -0.0108  -0.0225  -0.0063
4653.93   0.0204  -0.0102  -0.0222  -0.0068
4655.01   0.0203  -0.0103  -0.0197  -0.0029
4656.10   0.0200  -0.0113  -0.0149   0.0046
4657.19   0.0201  -0.0120  -0.0134   0.0054
4658.28   0.0204  -0.0109  -0.0168  -0.0017
4659.36   0.0208  -0.0091  -0.0228  -0.0107
4660.45   0.0211  -0.0081  -0.0302  -0.0188
4661.54   0.0211  -0.0081  -0.0308  -0.0198
4662.63   0.0209  -0.0089  -0.0274  -0.0138
4663.72   0.0207  -0.0102  -0.0222  -0.0078
4664.81   0.0207  -0.0106  -0.0199  -0.0060
4665.90   0.0206  -0.0103  -0.0202  -0.0045
4666.98   0.0202  -0.0118  -0.0128   0.0028
4668.07   0.0194  -0.0144  -0.0003   0.0190
4669.16   0.0190  -0.0149   0.0043   0.0284
4670.25   0.0196  -0.0132  -0.0045   0.0177
4671.34   0.0202  -0.0109  -0.0149   0.0009
4672.44   0.0206  -0.0098  -0.0201  -0.0059
4673.53   0.0205  -0.0100  -0.0198  -0.0056
4674.62   0.0205  -0.0103  -0.0179  -0.0016
4675.71   0.0206  -0.0105  -0.0216  -0.0061
4676.80   0.0209  -0.0094  -0.0257  -0.0144
4677.89   0.0209  -0.0087  -0.0258  -0.0143
4678.99   0.0206  -0.0095  -0.0206  -0.0073
4680.08   0.0202  -0.0107  -0.0151   0.0013
4681.17   0.0201  -0.0118  -0.0132   0.0057
4682.26   0.0202  -0.0117  -0.0143   0.0040
4683.36   0.0203  -0.0108  -0.0157  -0.0000
4684.45   0.0206  -0.0104  -0.0189  -0.0046
4685.54   0.0207  -0.0099  -0.0225  -0.0071
4686.64   0.0207  -0.0100  -0.0219  -0.0059
4687.73   0.0207  -0.0098  -0.0221  -0.0070
4688.83   0.0208  -0.0098  -0.0221  -0.0073
4689.92   0.0207  -0.0097  -0.0212  -0.0059
4691.02   0.0206  -0.0100  -0.0201  -0.0031
4692.11   0.0204  -0.0103  -0.0175   0.0010
4693.21   0.0204  -0.0099  -0.0182  -0.0004
4694.30   0.0207  -0.0094  -0.0217  -0.0049
4695.40   0.0209  -0.0088  -0.0240  -0.0080
4696.50   0.0209  -0.0084  -0.0261  -0.0104
4697.59   0.0209  -0.0080  -0.0265  -0.0105
4698.69   0.0207  -0.0091  -0.0214  -0.0051
4699.79   0.0204  -0.0107  -0.0151   0.0014
4700.88   0.0203  -0.0113  -0.0138   0.0046
4701.98   0.0202  -0.0115  -0.0148   0.0056
4703.08   0.0197  -0.0118  -0.0095   0.0118
4704.18   0.0192  -0.0123  -0.0039   0.0183
4705.28   0.0196  -0.0120  -0.0083   0.0142
4706.38   0.0202  -0.0105  -0.0154   0.0029
4707.47   0.0203  -0.0104  -0.0171   0.0015
4708.57   0.0200  -0.0114  -0.0125   0.0114
4709.67   0.0198  -0.0114  -0.0077   0.0141
4710.77   0.0200  -0.0110  -0.0098   0.0101
4711.87   0.0204  -0.0100  -0.0170   0.0026
4712.97   0.0207  -0.0088  -0.0226  -0.0064
4714.07   0.0207  -0.0087  -0.0216  -0.0069
4715.17   0.0203  -0.0097  -0.0159   0.0031
4716.27   0.0202  -0.0098  -0.0149   0.0050
4717.38   0.0206  -0.0086  -0.0212  -0.0034
4718.48   0.0209  -0.0079  -0.0259  -0.0098
4719.58   0.0209  -0.0074  -0.0271  -0.0106
4720.68   0.0210  -0.0070  -0.0282  -0.0106
4721.78   0.0210  -0.0068  -0.0284  -0.0111
4722.89   0.0208  -0.0074  -0.0263  -0.0072
4723.99   0.0208  -0.0073  -0.0260  -0.0059
4725.09   0.0210  -0.0069  -0.0284  -0.0105
4726.19   0.0211  -0.0071  -0.0310  -0.0136
4727.30   0.0209  -0.0075  -0.0270  -0.0060
4728.40   0.0204  -0.0091  -0.0186   0.0051
4729.51   0.0202  -0.0108  -0.0132   0.0113
4730.61   0.0202  -0.0105  -0.0119   0.0102
4731.71   0.0202  -0.0104  -0.0134   0.0069
4732.82   0.0203  -0.0098  -0.0153   0.0053
4733.92   0.0204  -0.0088  -0.0189   0.0014
4735.03   0.0205  -0.0083  -0.0217  -0.0019
4736.14   0.0205  -0.0084  -0.0224  -0.0041
4737.24   0.0202  -0.0093  -0.0190   0.0004
4738.35   0.0201  -0.0092  -0.0166   0.0032
4739.45   0.0205  -0.0080  -0.0220  -0.0028
4740.56   0.0208  -0.0073  -0.0246  -0.0062
4741.67   0.0206  -0.0079  -0.0219  -0.0025
4742.77   0.0206  -0.0082  -0.0220  -0.0011
4743.88   0.0207  -0.0073  -0.0240  -0.0058
4744.99   0.0208  -0.0071  -0.0260  -0.0067
4746.10   0.0208  -0.0068  -0.0248  -0.0036
4747.21   0.0208  -0.0068  -0.0246  -0.0061
4748.31   0.0208  -0.0066  -0.0266  -0.0078
4749.42   0.0208  -0.0062  -0.0255  -0.0074
4750.53   0.0208  -0.0068  -0.0258  -0.0068
4751.64   0.0208  -0.0069  -0.0270  -0.0068
4752.75   0.0207  -0.0070  -0.0251  -0.0055
4753.86   0.0205  -0.0079  -0.0205  -0.0016
4754.97   0.0203  -0.0087  -0.0183   0.0031
4756.08   0.0202  -0.0088  -0.0171   0.0057
4757.19   0.0202  -0.0089  -0.0161   0.0040
4758.30   0.0203  -0.0088  -0.0178   0.0053
4759.41   0.0205  -0.0081  -0.0214   0.0018
4760.52   0.0207  -0.0071  -0.0254  -0.0042
4761.64   0.0207  -0.0071  -0.0253  -0.0044
4762.75   0.0203  -0.0083  -0.0180   0.0033
4763.86   0.0200  -0.0092  -0.0127   0.0103
4764.97   0.0199  -0.0091  -0.0133   0.0098
4766.08   0.0200  -0.0097  -0.0126   0.0107
4767.20   0.0200  -0.0102  -0.0119   0.0141
4768.31   0.0202  -0.0096  -0.0148   0.0109
4769.42   0.0204  -0.0084  -0.0198   0.0036
4770.54   0.0206  -0.0068  -0.0242  -0.0025
4771.65   0.0207  -0.0071  -0.0247  -0.0054
4772.77   0.0205  -0.0081  -0.0208   0.0004
4773.88   0.0204  -0.0078  -0.0197   0.0011
4775.00   0.0206  -0.0064  -0.0259  -0.0040
4776.11   0.0208  -0.0058  -0.0299  -0.0089
4777.23   0.0209  -0.0059  -0.0297  -0.0076
4778.34   0.0209  -0.0061  -0.0296  -0.0068
4779.46   0.0208  -0.0060  -0.0298  -0.0067
4780.57   0.0206  -0.0061  -0.0274  -0.0066
4781.69   0.0206  -0.0062  -0.0266  -0.0057
4782.81   0.0206  -0.0065  -0.0268  -0.0044
4783.92   0.0204  -0.0073  -0.0228  -0.0000
4785.04   0.0203  -0.0075  -0.0206   0.0017
4786.16   0.0204  -0.0074  -0.0219   0.0006
4787.27   0.0202  -0.0079  -0.0193   0.0036
4788.39   0.0201  -0.0083  -0.0167   0.0080
4789.51   0.0201  -0.0081  -0.0173   0.0067
4790.63   0.0202  -0.0076  -0.0176   0.0064
4791.75   0.0203  -0.0072  -0.0198   0.0043
4792.87   0.0205  -0.0066  -0.0224  -0.0000
4793.98   0.0206  -0.0063  -0.0247  -0.0015
4795.10   0.0208  -0.0057  -0.0286  -0.0057
4796.22   0.0210  -0.0047  -0.0324  -0.0103
4797.34   0.0209  -0.0045  -0.0310  -0.0112
4798.46   0.0208  -0.0049  -0.0275  -0.0073
4799.58   0.0205  -0.0062  -0.0233   0.0011
4800.70   0.0203  -0.0074  -0.0199   0.0039
4801.83   0.0204  -0.0070  -0.0208   0.0013
4802.95   0.0206  -0.0059  -0.0243  -0.0032
4804.07   0.0207  -0.0055  -0.0257  -0.0040
4805.19   0.0205  -0.0054  -0.0232  -0.0030
4806.31   0.0203  -0.0057  -0.0216   0.0003
4807.43   0.0203  -0.0060  -0.0207   0.0019
4808.56   0.0204  -0.0068  -0.0200   0.0026
4809.68   0.0204  -0.0068  -0.0208   0.0024
4810.80   0.0205  -0.0061  -0.0215   0.0019
4811.93   0.0205  -0.0057  -0.0226   0.0008
4813.05   0.0205  -0.0054  -0.0241  -0.0029
4814.17   0.0206  -0.0057  -0.0252  -0.0041
4815.30   0.0207  -0.0055  -0.0264  -0.0036
4816.42   0.0207  -0.0047  -0.0280  -0.0066
4817.55   0.0208  -0.0045  -0.0293  -0.0078
4818.67   0.0208  -0.0044  -0.0288  -0.0071
4819.80   0.0208  -0.0047  -0.0286  -0.0073
4820.92   0.0208  -0.0049  -0.0285  -0.0073
4822.05   0.0207  -0.0043  -0.0275  -0.0057
4823.17   0.0205  -0.0052  -0.0240  -0.0014
4824.30   0.0201  -0.0065  -0.0173   0.0067
4825.43   0.0199  -0.0064  -0.0149   0.0105
4826.55   0.0203  -0.0052  -0.0203   0.0019
4827.68   0.0206  -0.0044  -0.0263  -0.0063
4828.81   0.0206  -0.0049  -0.0262  -0.0040
4829.93   0.0203  -0.0055  -0.0218   0.0031
4831.06   0.0202  -0.0057  -0.0204   0.0051
4832.19   0.0203  -0.0060  -0.0208   0.0045
4833.32   0.0203  -0.0063  -0.0207   0.0049
4834.45   0.0204  -0.0059  -0.0221   0.0018
4835.58   0.0205  -0.0052  -0.0246  -0.0005
4836.70   0.0205  -0.0050  -0.0243  -0.0015
4837.83   0.0205  -0.0050  -0.0233  -0.0016
4838.96   0.0204  -0.0051  -0.0218   0.0004
4840.09   0.0201  -0.0060  -0.0168   0.0061
4841.22   0.0198  -0.0066  -0.0133   0.0121
4842.35   0.0199  -0.0063  -0.0148   0.0111
4843.48   0.0200  -0.0064  -0.0174   0.0092
4844.62   0.0201  -0.0057  -0.0185   0.0078
4845.75   0.0202  -0.0044  -0.0201   0.0026
4846.88   0.0203  -0.0040  -0.0240  -0.0011
4848.01   0.0202  -0.0042  -0.0234  -0.0008
4849.14   0.0200  -0.0044  -0.0190   0.0027
4850.27   0.0199  -0.0045  -0.0177   0.0045
4851.41   0.0200  -0.0038  -0.0211   0.0017
4852.54   0.0200  -0.0036  -0.0227  -0.0013
4853.67   0.0199  -0.0034  -0.0216  -0.0002
4854.81   0.0196  -0.0033  -0.0181   0.0040
4855.94   0.0190  -0.0046  -0.0104   0.0126
4857.07   0.0185  -0.0052  -0.0053   0.0178
4858.21   0.0184  -0.0036  -0.0090   0.0103
4859.34   0.0179  -0.0021  -0.0128   0.0010
4860.48   0.0161  -0.0009  -0.0115  -0.0016
4861.61   0.0134   0.0003  -0.0078   0.0013
4862.75   0.0122   0.0004  -0.0047   0.0065
4863.88   0.0140  -0.0008  -0.0039   0.0109
4865.02   0.0165  -0.0025  -0.0055   0.0100
4866.15   0.0179  -0.0035  -0.0077   0.0106
4867.29   0.0185  -0.0036  -0.0098   0.0108
4868.43   0.0190  -0.0038  -0.0121   0.0078
4869.56   0.0193  -0.0043  -0.0138   0.0071
4870.70   0.0193  -0.0048  -0.0128   0.0114
4871.84   0.0186  -0.0070  -0.0050   0.0222
4872.98   0.0180  -0.0095   0.0012   0.0298
4874.11   0.0186  -0.0086  -0.0027   0.0267
4875.25   0.0194  -0.0064  -0.0105   0.0152
4876.39   0.0197  -0.0057  -0.0134   0.0098
4877.53   0.0196  -0.0050  -0.0139   0.0106
4878.67   0.0194  -0.0052  -0.0141   0.0124
4879.81   0.0195  -0.0048  -0.0160   0.0115
4880.95   0.0200  -0.0041  -0.0215   0.0051
4882.08   0.0201  -0.0045  -0.0210   0.0028
4883.22   0.0199  -0.0053  -0.0170   0.0092
4884.37   0.0199  -0.0051  -0.0163   0.0075
4885.51   0.0198  -0.0053  -0.0153   0.0077
4886.65   0.0195  -0.0066  -0.0100   0.0180
4887.79   0.0194  -0.0077  -0.0063   0.0226
4888.93   0.0195  -0.0074  -0.0081   0.0184
4890.07   0.0194  -0.0073  -0.0093   0.0172
4891.21   0.0188  -0.0082  -0.0057   0.0230
4892.35   0.0182  -0.0095  -0.0018   0.0308
4893.50   0.0189  -0.0083  -0.0059   0.0235
4894.64   0.0200  -0.0050  -0.0190   0.0045
4895.78   0.0206  -0.0029  -0.0275  -0.0048
4896.92   0.0207  -0.0021  -0.0279  -0.0046
4898.07   0.0206  -0.0026  -0.0274  -0.0030
4899.21   0.0206  -0.0028  -0.0266  -0.0043
4900.36   0.0204  -0.0036  -0.0236  -0.0003
4901.50   0.0202  -0.0039  -0.0206   0.0020
4902.64   0.0202  -0.0035  -0.0205   0.0011
4903.79   0.0200  -0.0041  -0.0196   0.0035
4904.93   0.0197  -0.0051  -0.0161   0.0096
4906.08   0.0200  -0.0049  -0.0182   0.0084
4907.23   0.0204  -0.0037  -0.0235  -0.0009
4908.37   0.0205  -0.0034  -0.0238  -0.0021
4909.52   0.0202  -0.0041  -0.0191   0.0036
4910.66   0.0197  -0.0058  -0.0105   0.0149
4911.81   0.0194  -0.0068  -0.0045   0.0229
4912.96   0.0197  -0.0062  -0.0086   0.0175
4914.10   0.0201  -0.0051  -0.0156   0.0101
4915.25   0.0203  -0.0040  -0.0192   0.0034
4916.40   0.0205  -0.0033  -0.0237  -0.0013
4917.55   0.0204  -0.0035  -0.0232   0.0001
4918.70   0.0198  -0.0054  -0.0146   0.0117
4919.84   0.0187  -0.0083  -0.0020   0.0279
4920.99   0.0180  -0.0108   0.0054   0.0400
4922.14   0.0182  -0.0104   0.0021   0.0382
4923.29   0.0191  -0.0074  -0.0071   0.0229
4924.44   0.0194  -0.0056  -0.0120   0.0131
4925.59   0.0193  -0.0051  -0.0114   0.0162
4926.74   0.0197  -0.0050  -0.0141   0.0129
4927.89   0.0201  -0.0046  -0.0193   0.0059
4929.04   0.0203  -0.0034  -0.0208   0.0049
4930.19   0.0204  -0.0031  -0.0219   0.0038
4931.34   0.0204  -0.0026  -0.0238   0.0013
4932.50   0.0204  -0.0026  -0.0234   0.0011
4933.65   0.0200  -0.0036  -0.0185   0.0042
4934.80   0.0193  -0.0046  -0.0114   0.0133
4935.95   0.0193  -0.0050  -0.0115   0.0155
4937.10   0.0198  -0.0044  -0.0154   0.0090
4938.26   0.0197  -0.0053  -0.0123   0.0133
4939.41   0.0191  -0.0069  -0.0051   0.0266
4940.56   0.0189  -0.0070  -0.0037   0.0273
4941.72   0.0196  -0.0053  -0.0133   0.0151
4942.87   0.0202  -0.0035  -0.0219   0.0050
4944.02   0.0204  -0.0026  -0.0243   0.0008
4945.18   0.0205  -0.0022  -0.0250   0.0001
4946.33   0.0203  -0.0027  -0.0223   0.0019
4947.49   0.0201  -0.0034  -0.0188   0.0078
4948.64   0.0202  -0.0027  -0.0215   0.0047
4949.80   0.0204  -0.0023  -0.0251  -0.0016
4950.95   0.0204  -0.0024  -0.0244  -0.0000
4952.11   0.0204  -0.0022  -0.0238   0.0020
4953.27   0.0204  -0.0025  -0.0223   0.0027
